Loaction,excel_date,Date,Air_Temperature,LPF_1,LPF_2,LPF_3,RF,Wind_Speed,Humidity,Solar_Radiation,Snow,0mm,100mm,500mm,800mm,1100mm
PJ,6/30/2020 18:00,1593540000,18.8,19.70648589,20.42355678,17.05879127,0.1,3.1,88,,,19,23,25.5,25,24
PJ,6/30/2020 19:00,1593543600,17.7,18.70324295,20.17596071,17.06190532,0.9,1.6,94,,,18.5,22.5,25.5,25,24
PJ,6/30/2020 20:00,1593547200,17.3,18.00162147,19.91450973,17.06475508,0.1,0.7,97,,,19,22.5,25.5,25,24
PJ,6/30/2020 21:00,1593550800,17.2,17.60081074,19.66773612,17.06735546,0,0,99,,,19,22,25.5,25,24
PJ,6/30/2020 22:00,1593554400,17.3,17.45040537,19.45248738,17.06973821,0,0,100,,,19,22,25.5,25,24
PJ,6/30/2020 23:00,1593558000,17.5,17.47520268,19.27498853,17.07194126,0.2,0,100,,,18.5,21.5,25.5,25,24
PJ,7/1/2020 0:00,1593561600,17.3,17.38760134,19.09544412,17.07396274,,0,100,,,18.5,21.5,25,25,24
PJ,7/1/2020 1:00,1593565200,17.1,17.24380067,18.91404011,17.07580098,,0,100,,,18,21.5,25,25,24
PJ,7/1/2020 2:00,1593568800,16.7,16.97190034,18.71276373,17.0774363,0.2,0,100,,,18,21,25,25,24
PJ,7/1/2020 3:00,1593572400,16.5,16.73595017,18.51160339,17.07886904,,0,100,,,18.5,21,25,25,24
PJ,7/1/2020 4:00,1593576000,16.6,16.66797508,18.33782127,17.08012673,,0,100,,,19,21,25,25,24
PJ,7/1/2020 5:00,1593579600,16.8,16.73398754,18.19801933,17.08124351,,0,100,,,21,21,25,25,24
PJ,7/1/2020 6:00,1593583200,17.1,16.91699377,18.09819939,17.08225945,,0,100,,,22,21,25,25,24
PJ,7/1/2020 7:00,1593586800,17.9,17.40849689,18.08018127,17.08325637,,0.4,100,,,25,21.5,25,25,24
PJ,7/1/2020 8:00,1593590400,18.5,17.95424844,18.11834661,17.08429043,,0.9,97,,,26,22,25,25,24
PJ,7/1/2020 9:00,1593594000,19.5,18.72712422,18.24395146,17.08544893,,0.3,95,,,29,22.5,25,24.5,24
PJ,7/1/2020 10:00,1593597600,20,19.36356211,18.40359224,17.08676576,,0.4,91,,,29.5,23,25,24.5,24
PJ,7/1/2020 11:00,1593601200,21.2,20.28178106,18.65781113,17.08833523,,1.2,84,,,30,23.5,25,24.5,24
PJ,7/1/2020 12:00,1593604800,21.5,20.89089053,18.91619193,17.09016126,,1.4,85,,,31,24,25,24.5,24
PJ,7/1/2020 13:00,1593608400,21.8,21.34544526,19.1783563,17.09224737,,0.4,81,,,33,24.5,25,24.5,23.5
PJ,7/1/2020 14:00,1593612000,22.3,21.82272263,19.46214209,17.0946149,,1.1,77,,,36,26,25,24.5,23.5
PJ,7/1/2020 15:00,1593615600,23.2,22.51136132,19.80194736,17.09731953,,1.4,73,,,36,26,25,24.5,23.5
PJ,7/1/2020 16:00,1593619200,24.5,23.50568066,20.22904305,17.10044812,,2.4,72,,,33,26,25.5,24.5,23.5
PJ,7/1/2020 17:00,1593622800,24.5,24.00284033,20.61731187,17.10396147,,1.7,72,,,31,26,25.5,24.5,23.5
PJ,7/1/2020 18:00,1593626400,23.7,23.85142016,20.89755624,17.10775128,,1,77,,,25,24.5,25.5,24.5,23.5
PJ,7/1/2020 19:00,1593630000,23.2,23.52571008,21.10686931,17.1117464,,1.4,76,,,21.5,24,25.5,24.5,23.5
PJ,7/1/2020 20:00,1593633600,21.2,22.36285504,21.11533574,17.11574599,,1.4,87,,,20.5,23.5,25.5,24.5,23.5
PJ,7/1/2020 21:00,1593637200,19.5,20.93142752,20.96848703,17.11959488,,0.1,96,,,20,23.5,25.5,24.5,23.5
PJ,7/1/2020 22:00,1593640800,19,19.96571376,20.78953367,17.12326116,,0,99,,,20,23.5,25,24.5,23.5
PJ,7/1/2020 23:00,1593644400,18.3,19.13285688,20.56321242,17.12669767,,0,99,,,21,23,25,24.5,23.5
PJ,7/2/2020 0:00,1593648000,18.6,18.86642844,20.38473857,17.12995246,,0.1,100,,,21,23,25,24.5,23.5
PJ,7/2/2020 1:00,1593651600,19.1,18.98321422,20.26794415,17.13308731,,0,100,,,21.5,23,25,24.5,23.5
PJ,7/2/2020 2:00,1593655200,19.1,19.04160711,20.16176741,17.13611297,,0,100,,,21.5,23,25,24.5,23.5
PJ,7/2/2020 3:00,1593658800,19.3,19.17080356,20.08342492,17.13905734,,0,100,,,21.5,23,25,24.5,23.5
PJ,7/2/2020 4:00,1593662400,19.2,19.18540178,20.00311356,17.14191853,,0.1,100,,,22,23,25,24.5,23.5
PJ,7/2/2020 5:00,1593666000,19.3,19.24270089,19.93919415,17.14471301,,0.8,98,,,23,23,25,24.5,23.5
PJ,7/2/2020 6:00,1593669600,19.5,19.37135044,19.89926741,17.14746481,,0.9,98,,,26.5,23.5,25,24.5,23.5
PJ,7/2/2020 7:00,1593673200,19.9,19.63567522,19.89933401,17.15021393,,0,97,,,28.5,24,25,24.5,23.5
PJ,7/2/2020 8:00,1593676800,21.2,20.41783761,20.01757637,17.15307843,,0.5,90,,,30.5,25,25,24.5,23.5
PJ,7/2/2020 9:00,1593680400,21.9,21.15891881,20.18870579,17.15611103,,0.7,86,,,32.5,25.5,25,24.5,23.5
PJ,7/2/2020 10:00,1593684000,22.7,21.9294594,20.41700526,17.15936866,,0.8,81,,,34,26,25,24.5,23.5
PJ,7/2/2020 11:00,1593687600,23.4,22.6647297,20.6881866,17.16289396,,0.6,77,,,35,27,25.5,24.5,23.5
PJ,7/2/2020 12:00,1593691200,24,23.33236485,20.98926055,17.1667165,,1.4,75,,,38.5,28,25.5,24.5,23.5
PJ,7/2/2020 13:00,1593694800,24.5,23.91618243,21.30841868,17.17085407,,1.4,72,,,40,29,25.5,24.5,23.5
PJ,7/2/2020 14:00,1593698400,25.9,24.90809121,21.72583516,17.1754045,,1.8,72,,,41.5,30,25.5,24.5,23.5
PJ,7/2/2020 15:00,1593702000,26.6,25.75404561,22.16894106,17.18039304,,1.6,69,,,41,30.5,25.5,24.5,23.5
PJ,7/2/2020 16:00,1593705600,27.2,26.4770228,22.62631005,17.18583352,,1.4,66,,,39,30.5,25.5,24.5,23.5
PJ,7/2/2020 17:00,1593709200,27.2,26.8385114,23.04210005,17.19168394,,1.2,64,,,33.5,29.5,25.5,24.5,23.5
PJ,7/2/2020 18:00,1593712800,26.7,26.7692557,23.37463641,17.19786071,,1,69,,,28.5,28.5,25.5,24.5,23.5
PJ,7/2/2020 19:00,1593716400,25.2,25.98462785,23.54057855,17.20419709,,1,75,,,26.5,27.5,25.5,24.5,23.5
PJ,7/2/2020 20:00,1593720000,23.7,24.84231393,23.55507141,17.21054162,,1.1,82,,,23.5,27,25.5,24.5,23.5
PJ,7/2/2020 21:00,1593723600,22.7,23.77115696,23.47733765,17.21680216,,0.1,86,,,23,26.5,25.5,24.5,23.5
PJ,7/2/2020 22:00,1593727200,21.2,22.48557848,23.27030695,17.22284962,,0.3,93,,,22,26,25.5,24.5,23.5
PJ,7/2/2020 23:00,1593730800,20.7,21.59278924,23.03664268,17.2286576,,0,97,,,22,26,25.5,24.5,23.5
PJ,7/3/2020 0:00,1593734400,20.1,20.84639462,22.76967517,17.23419308,,0,98,,,21.5,25.5,25.5,24.5,23.5
PJ,7/3/2020 1:00,1593738000,20.1,20.47319731,22.52697742,17.23948058,,0,99,,,21.5,25,25.5,24.5,23.5
PJ,7/3/2020 2:00,1593741600,19.5,19.98659866,22.25179766,17.24448789,,0,100,,,20.5,24.5,25.5,24.5,23.5
PJ,7/3/2020 3:00,1593745200,19.6,19.79329933,22.01072514,17.24924937,,0.6,100,,,20.5,24.5,25.5,24.5,23.5
PJ,7/3/2020 4:00,1593748800,18.9,19.34664966,21.72793195,17.25372357,,0.1,100,,,21,24.5,25.5,24.5,23.5
PJ,7/3/2020 5:00,1593752400,19.1,19.22332483,21.48902904,17.25795465,,0.8,100,,,21.5,24,25.5,24.5,23.5
PJ,7/3/2020 6:00,1593756000,19.5,19.36166242,21.30820822,17.26200086,,0.5,100,,,26,25,25.5,24.5,23.5
PJ,7/3/2020 7:00,1593759600,19.7,19.53083121,21.16200747,17.26589697,,0.6,100,,,34,26.5,25.5,24.5,23.5
PJ,7/3/2020 8:00,1593763200,21.7,20.6154156,21.21091589,17.26983804,,1.2,97,,,39,28.5,25.5,24.5,23.5
PJ,7/3/2020 9:00,1593766800,24.3,22.4577078,21.49174171,17.27405573,,1.5,82,,,42.5,30,25.5,24.5,23.5
PJ,7/3/2020 10:00,1593770400,26.1,24.2788539,21.91067429,17.27868772,,1.1,73,,,44.5,31.5,25.5,24.5,23.5
PJ,7/3/2020 11:00,1593774000,27.6,25.93942695,22.42788571,17.28383177,,1.7,69,,,47,33,25.5,24.5,23.5
PJ,7/3/2020 12:00,1593777600,28.5,27.21971348,22.9798961,17.28952214,,2.3,66,,,43.5,32,25.5,24.5,23.5
PJ,7/3/2020 13:00,1593781200,29.6,28.40985674,23.58172373,17.29580806,,1.3,57,,,37,30.5,26,24.5,23.5
PJ,7/3/2020 14:00,1593784800,28.3,28.35492837,24.01065794,17.3025162,,1.1,63,,,33.5,30,26,24.5,23.5
PJ,7/3/2020 15:00,1593788400,26.5,27.42746418,24.23696176,17.30944372,,1.8,65,,,29,29,26,24.5,23.5
PJ,7/3/2020 16:00,1593792000,25.7,26.56373209,24.36996524,17.31649719,,0.4,78,,,28,29,26,24.5,23.5
PJ,7/3/2020 17:00,1593795600,24.1,25.33186605,24.34542294,17.32351909,0.1,0.6,83,,,28,29,26,24.5,23.5
PJ,7/3/2020 18:00,1593799200,23.8,24.56593302,24.29583904,17.33048445,,0.7,83,,,26,28.5,26,24.5,23.5
PJ,7/3/2020 19:00,1593802800,23.8,24.18296651,24.25076276,17.33739781,,0.8,81,,,25,28,26,24.5,23.5
PJ,7/3/2020 20:00,1593806400,22.8,23.49148326,24.11887524,17.34417251,,1.2,81,,,23.5,27.5,26,24.5,23.5
PJ,7/3/2020 21:00,1593810000,22.2,22.84574163,23.94443204,17.35076618,,1.1,76,,,22.5,27,26,24.5,23.5
PJ,7/3/2020 22:00,1593813600,21.1,21.97287081,23.68584731,17.35709493,,0,85,,,22,26.5,26,24.5,23.5
PJ,7/3/2020 23:00,1593817200,20.5,21.23643541,23.39622482,17.36312803,,0,90,,,22,26,26,24.5,23.5
PJ,7/4/2020 0:00,1593820800,20,20.6182177,23.08747711,17.36884666,,0,93,,,21.5,25.5,26,24.5,23.5
PJ,7/4/2020 1:00,1593824400,20,20.30910885,22.80679737,17.37427918,0,0,96,,,21,25.5,26,25,24
PJ,7/4/2020 2:00,1593828000,19.8,20.05455443,22.53345216,17.3794332,0.5,0.1,98,,,21,25,25.5,25,24
PJ,7/4/2020 3:00,1593831600,19.6,19.82727721,22.26677469,17.38431566,0.3,0.1,99,,,20.5,24.5,25.5,25,24
PJ,7/4/2020 4:00,1593835200,19.5,19.66363861,22.01524972,17.38894196,,0.6,100,,,21,24.5,25.5,25,24
PJ,7/4/2020 5:00,1593838800,19.2,19.4318193,21.75931793,17.39330797,,0,100,,,22,24.5,25.5,25,24
PJ,7/4/2020 6:00,1593842400,19.3,19.36590965,21.53574357,17.39744627,,0.2,100,,,23,24.5,25.5,25,24
PJ,7/4/2020 7:00,1593846000,20,19.68295483,21.39613052,17.40144096,,1,100,,,28.5,25.5,25.5,25,24
PJ,7/4/2020 8:00,1593849600,20.5,20.09147741,21.31466411,17.40535027,,0.6,97,,,32.5,26.5,25.5,25,24
PJ,7/4/2020 9:00,1593853200,22.6,21.34573871,21.43151282,17.40937241,,1.4,86,,,34.5,27,25.5,25,24
PJ,7/4/2020 10:00,1593856800,23.9,22.62286935,21.65592075,17.41361472,,0.6,77,,,39,28.5,25.5,25,24
PJ,7/4/2020 11:00,1593860400,24.7,23.66143468,21.93265523,17.41812925,,0.9,63,,,39,29,26,24.5,24
PJ,7/4/2020 12:00,1593864000,26.3,24.98071734,22.32968657,17.4230359,,1.1,56,,,41.5,30.5,26,24.5,23.5
PJ,7/4/2020 13:00,1593867600,26.5,25.74035867,22.70880597,17.42831639,,0.9,52,,,41,30.5,26,24.5,23.5
PJ,7/4/2020 14:00,1593871200,27.4,26.57017933,23.13527816,17.43401765,,1.6,53,,,39.5,30.5,26,24.5,23.5
PJ,7/4/2020 15:00,1593874800,27.5,27.03508967,23.53207105,17.44010961,,1.2,52,,,36.5,30.5,26,24.5,23.5
PJ,7/4/2020 16:00,1593878400,27.1,27.06754483,23.85642823,17.44651952,,2.4,52,,,33.5,30,26,25,23.5
PJ,7/4/2020 17:00,1593882000,26.4,26.73377242,24.08766203,17.45315403,,1.7,61,,,28.5,29,26,25,23.5
PJ,7/4/2020 18:00,1593885600,25.6,26.16688621,24.2251473,17.45991925,,1.6,67,,,25,28,26,25,23.5
PJ,7/4/2020 19:00,1593889200,24,25.0834431,24.20467936,17.46665728,,1.6,68,,,23,27,26,25,23.5
PJ,7/4/2020 20:00,1593892800,22.2,23.64172155,24.02243578,17.47320651,,1.3,78,,,22,27,26,25,23.5
PJ,7/4/2020 21:00,1593896400,20.7,22.17086078,23.72039617,17.47944745,,0.6,88,,,21.5,26.5,26,25,24
PJ,7/4/2020 22:00,1593900000,20.1,21.13543039,23.39126924,17.48535337,,0.3,88,,,21,26,26,25,24
PJ,7/4/2020 23:00,1593903600,19.5,20.31771519,23.03751749,17.49089999,,0.8,93,,,20,25.5,26,25,24
PJ,7/5/2020 0:00,1593907200,19.2,19.7588576,22.68865227,17.49609255,,0.4,91,,,19.5,25,26,25,24
PJ,7/5/2020 1:00,1593910800,18.3,19.0294288,22.28968388,17.50088135,,0,94,,,19.5,24.5,25.5,25,24
PJ,7/5/2020 2:00,1593914400,18.1,18.5647144,21.90880353,17.50528487,,0.9,96,,,20,24,25.5,25,24
PJ,7/5/2020 3:00,1593918000,17.8,18.1823572,21.53527593,17.50931083,,0,97,,,20.5,24,25.5,25,24
PJ,7/5/2020 4:00,1593921600,18.9,18.5411786,21.29570539,17.51309345,,1,98,,,21,23.5,25.5,25,24
PJ,7/5/2020 5:00,1593925200,19.3,18.9205893,21.11427763,17.51669103,,0.6,96,,,22,23.5,25.5,25,24
PJ,7/5/2020 6:00,1593928800,19.3,19.11029465,20.9493433,17.52012025,,0.9,94,,,23.5,24,25.5,25,24
PJ,7/5/2020 7:00,1593932400,20,19.55514732,20.86303936,17.52345983,,1,93,,,26.5,24.5,25.5,25,24
PJ,7/5/2020 8:00,1593936000,20.6,20.07757366,20.83912669,17.52677219,,1.7,90,,,30.5,25,25.5,25,24
PJ,7/5/2020 9:00,1593939600,21.7,20.88878683,20.9173879,17.53015942,,1.3,79,,,34.5,26.5,25.5,25,24
PJ,7/5/2020 10:00,1593943200,23.1,21.99439342,21.11580719,17.53374148,,0.9,73,,,33.5,26.5,26,25,24
PJ,7/5/2020 11:00,1593946800,24.6,23.29719671,21.43255199,17.5376364,,1.5,72,,,36.5,27.5,26,25,24
PJ,7/5/2020 12:00,1593950400,24.3,23.79859835,21.69322908,17.54178784,,1.5,67,,,37.5,28,26,25,24
PJ,7/5/2020 13:00,1593954000,25.5,24.64929918,22.03929916,17.54628086,,2.1,58,,,40,29.5,26,25,24
PJ,7/5/2020 14:00,1593957600,25.9,25.27464959,22.39027197,17.55112001,,1.9,58,,,39,29.5,26,25,24
PJ,7/5/2020 15:00,1593961200,26.9,26.08732479,22.80024724,17.55636389,,1.9,60,,,38.5,30,26,25,24
PJ,7/5/2020 16:00,1593964800,26.7,26.3936624,23.15477022,17.56195671,,1.7,61,,,34.5,29,26,25,24
PJ,7/5/2020 17:00,1593968400,26.7,26.5468312,23.47706384,17.5678659,,2,61,,,31,28.5,26,25,24
PJ,7/5/2020 18:00,1593972000,25.7,26.1234156,23.67914894,17.57397108,,2.1,64,,,25.5,27.5,26,25,24
PJ,7/5/2020 19:00,1593975600,24.7,25.4117078,23.77195358,17.58016287,,1.4,67,,,22,26.5,26,25,24
PJ,7/5/2020 20:00,1593979200,22.6,24.0058539,23.66541235,17.58624204,,0.1,73,,,21,26,26,25,24
PJ,7/5/2020 21:00,1593982800,20.3,22.15292695,23.35946577,17.5920095,,0.1,85,,,20.5,25.5,26,25,24
PJ,7/5/2020 22:00,1593986400,19.4,20.77646347,22.99951434,17.5974116,,0.4,89,,,20,25,26,25,24
PJ,7/5/2020 23:00,1593990000,18.8,19.78823174,22.61774031,17.60242692,,0,90,,,20,24.5,26,25,24
PJ,7/6/2020 0:00,1593993600,18.7,19.24411587,22.2615821,17.60708142,,0,92,,,20,24.5,26,25,24
PJ,7/6/2020 1:00,1593997200,18.6,18.92205793,21.928711,17.61139873,,0,95,,,19.5,24,25.5,25,24
PJ,7/6/2020 2:00,1594000800,18.6,18.76102897,21.62610091,17.61540942,,0,94,,,20,23.5,25.5,25,24
PJ,7/6/2020 3:00,1594004400,18.2,18.48051448,21.31463719,17.61910495,,0,98,,,20,23.5,25.5,25,24
PJ,7/6/2020 4:00,1594008000,18.7,18.59025724,21.0769429,17.62255934,,0,98,,,20,23,25.5,25,24
PJ,7/6/2020 5:00,1594011600,18.8,18.69512862,20.86994809,17.62580348,,0,97,,,23.5,23.5,25.5,25,24
PJ,7/6/2020 6:00,1594015200,18.7,18.69756431,20.67268008,17.62884731,,0.4,99,,,29,24.5,25.5,25,24
PJ,7/6/2020 7:00,1594018800,20.5,19.59878216,20.65698189,17.63187242,,0.5,92,,,32.5,25.5,25.5,25,24
PJ,7/6/2020 8:00,1594022400,22.6,21.09939108,20.8336199,17.63507097,,0.6,85,,,35.5,26.5,25.5,25,24
PJ,7/6/2020 9:00,1594026000,23.7,22.39969554,21.09419991,17.63852665,,1.3,76,,,37.5,27.5,26,25,24
PJ,7/6/2020 10:00,1594029600,25,23.69984777,21.44927265,17.64233358,,0.8,74,,,40,29,26,25,24
PJ,7/6/2020 11:00,1594033200,25.8,24.74992388,21.84479331,17.64653185,,0.7,71,,,44,31,26,25,24
PJ,7/6/2020 12:00,1594036800,26.9,25.82496194,22.30435756,17.65118502,,2.8,65,,,43,31,26,25,24
PJ,7/6/2020 13:00,1594040400,28.6,27.21248097,22.87668869,17.6564053,,1,61,,,43,31.5,26,25,24
PJ,7/6/2020 14:00,1594044000,28.2,27.70624049,23.36062608,17.66210382,,1.8,64,,,40,31,26,25,24
PJ,7/6/2020 15:00,1594047600,28.3,28.00312024,23.80966007,17.66824524,,2.2,65,,,37,30.5,26,25,24
PJ,7/6/2020 16:00,1594051200,27.5,27.75156012,24.14514552,17.67471567,,1.2,67,,,34.5,30,26.5,25,24
PJ,7/6/2020 17:00,1594054800,26.7,27.22578006,24.37740502,17.68141166,,2.6,69,,,31,29.5,26.5,25,24
PJ,7/6/2020 18:00,1594058400,26.1,26.66289003,24.53400456,17.68825741,,2,69,,,27,28.5,26.5,25,24
PJ,7/6/2020 19:00,1594062000,25.2,25.93144502,24.5945496,17.6951568,,0.9,75,,,25,28,26.5,25,24
PJ,7/6/2020 20:00,1594065600,23.6,24.76572251,24.504136,17.70195898,,0.2,83,,,25.5,28,26.5,25,24
PJ,7/6/2020 21:00,1594069200,22.6,23.68286125,24.33103273,17.70858143,,0.4,89,,,25,27.5,26.5,25,24
PJ,7/6/2020 22:00,1594072800,22.7,23.19143063,24.18275703,17.71504914,,1,89,,,23.5,27,26.5,25,24
PJ,7/6/2020 23:00,1594076400,22.6,22.89571531,24.03887002,17.72136664,,0.2,89,,,22.5,26.5,26,25,24
PJ,7/7/2020 0:00,1594080000,21.6,22.24785766,23.81715457,17.72745634,,0,93,,,22.5,26.5,26,25,24
PJ,7/7/2020 1:00,1594083600,20.8,21.52392883,23.54286779,17.73326594,,0.8,96,,,23.5,26.5,26,25,24
PJ,7/7/2020 2:00,1594087200,20.8,21.16196441,23.29351617,17.73882064,,0.9,98,,,23.5,26,26,25,24
PJ,7/7/2020 3:00,1594090800,21.6,21.38098221,23.13956016,17.74421598,,0.7,94,,,22.5,25.5,26,25,24
PJ,7/7/2020 4:00,1594094400,21.5,21.4404911,22.99050923,17.74945703,,0.4,94,,,23,25.5,26,25,24
PJ,7/7/2020 5:00,1594098000,20.8,21.12024555,22.79137203,17.75449391,,0.6,95,,,23.5,25.5,26,25,24
PJ,7/7/2020 6:00,1594101600,21.1,21.11012278,22.63761094,17.75937215,,1.1,95,,,25.5,26,26,25,24
PJ,7/7/2020 7:00,1594105200,21.3,21.20506139,22.51600994,17.76412404,,0.9,91,,,27,26,26,25,24
PJ,7/7/2020 8:00,1594108800,22.4,21.80253069,22.50546358,17.76886064,,1.1,88,,,29.5,26.5,26,25,24
PJ,7/7/2020 9:00,1594112400,22.9,22.35126535,22.54133053,17.77362834,,2,83,,,34,28,26,25,24
PJ,7/7/2020 10:00,1594116000,23.7,23.02563267,22.64666412,17.77849651,,1.3,80,,,31.5,27.5,26,25,24
PJ,7/7/2020 11:00,1594119600,25.2,24.11281634,22.87878556,17.7835917,,1.4,71,,,37.5,29,26,25,24
PJ,7/7/2020 12:00,1594123200,24.6,24.35640817,23.0352596,17.78883812,,2.1,76,,,33.5,28.5,26.5,25,24
PJ,7/7/2020 13:00,1594126800,26.4,25.37820408,23.34114509,17.79438488,,2.8,76,,,34.5,29,26.5,25,24
PJ,7/7/2020 14:00,1594130400,25.4,25.38910204,23.52831372,17.80011309,,2,74,,,39,30.5,26.5,25,24
PJ,7/7/2020 15:00,1594134000,25.7,25.54455102,23.72573975,17.80603279,,1.9,72,,,36,30,26.5,25,24
PJ,7/7/2020 16:00,1594137600,27.2,26.37227551,24.04158159,17.81226211,,2,69,,,34,30,26.5,25,24
PJ,7/7/2020 17:00,1594141200,26.5,26.43613776,24.26507417,17.81870848,,2.4,71,,,29.5,29,26.5,25,24
PJ,7/7/2020 18:00,1594144800,26,26.21806888,24.4227947,17.82530597,,1.8,75,,,27,28,26.5,25,24
PJ,7/7/2020 19:00,1594148400,24.7,25.45903444,24.44799518,17.83192204,,1.8,81,,,24.5,27.5,26.5,25,24
PJ,7/7/2020 20:00,1594152000,23.5,24.47951722,24.3618138,17.83844541,,1,88,,,23.5,27,26.5,25,24
PJ,7/7/2020 21:00,1594155600,22.4,23.43975861,24.18346709,17.84478409,,0.4,92,,,22.5,26.5,26.5,25,24
PJ,7/7/2020 22:00,1594159200,21.7,22.5698793,23.95769736,17.8508909,,0.3,95,,,22.5,26.5,26.5,25,24
PJ,7/7/2020 23:00,1594162800,20.8,21.68493965,23.67063396,17.85670483,,0.4,97,,,22,26,26.5,25,24
PJ,7/8/2020 0:00,1594166400,20.7,21.19246983,23.40057633,17.86224316,,0.7,99,,,21,25.5,26.5,25,24
PJ,7/8/2020 1:00,1594170000,20.6,20.89623491,23.14597848,17.86752162,,0.5,97,,,21,25,26,25,24.5
PJ,7/8/2020 2:00,1594173600,19.8,20.34811746,22.84179862,17.87249092,,0,99,,,20,25,26,25,24.5
PJ,7/8/2020 3:00,1594177200,19.5,19.92405873,22.53799874,17.87715177,,0,99,,,20,24.5,26,25.5,24.5
PJ,7/8/2020 4:00,1594180800,19,19.46202936,22.21636249,17.88148665,,0,100,,,19.5,24,26,25.5,24.5
PJ,7/8/2020 5:00,1594184400,18.7,19.08101468,21.89669318,17.88549784,,0,100,,,21,24,26,25.5,24.5
PJ,7/8/2020 6:00,1594188000,18.7,18.89050734,21.60608471,17.88921471,,0,100,,,25,24.5,26,25.5,24.5
PJ,7/8/2020 7:00,1594191600,19.8,19.34525367,21.44189519,17.89276384,,0.9,100,,,30.5,25.5,26,25.5,24.5
PJ,7/8/2020 8:00,1594195200,21.7,20.52262684,21.46535926,17.89633287,,1,94,,,32.5,26,26,25.5,24.5
PJ,7/8/2020 9:00,1594198800,23.5,22.01131342,21.6503266,17.90008311,,1.1,82,,,35,27,26,25.5,24.5
PJ,7/8/2020 10:00,1594202400,24.2,23.10565671,21.88211509,17.90406117,,1.2,79,,,41,29,26,25,24.5
PJ,7/8/2020 11:00,1594206000,25.2,24.15282835,22.18374099,17.90833657,,0.9,75,,,41.5,30,26,25,24.5
PJ,7/8/2020 12:00,1594209600,27.5,25.82641418,22.66703727,17.91309052,,1.2,66,,,43.5,31,26,25,24
PJ,7/8/2020 13:00,1594213200,27.7,26.76320709,23.12457933,17.9182968,,1.4,66,,,43.5,31.5,26.5,25,24
PJ,7/8/2020 14:00,1594216800,28.6,27.68160354,23.62234485,17.92399515,,1.5,61,,,43.5,32,26.5,25,24
PJ,7/8/2020 15:00,1594220400,28.8,28.24080177,24.09304077,17.93015803,,1.7,60,,,43.5,32.5,26.5,25,24
PJ,7/8/2020 16:00,1594224000,28.8,28.52040089,24.52094616,17.93674224,,1.9,62,,,40,32,26.5,25,24
PJ,7/8/2020 17:00,1594227600,29,28.76020044,24.92813287,17.94372664,,1.2,60,,,32.5,30.5,26.5,25,24
PJ,7/8/2020 18:00,1594231200,28.1,28.43010022,25.21648443,17.95099214,,1.4,64,,,27,29,26.5,25,24
PJ,7/8/2020 19:00,1594234800,26.1,27.26505011,25.29680402,17.95833061,,1.6,73,,,24.5,28.5,26.5,25,24
PJ,7/8/2020 20:00,1594238400,23.8,25.53252506,25.16073093,17.96552581,,1.1,83,,,23,28,26.5,25,24
PJ,7/8/2020 21:00,1594242000,22.3,23.91626253,24.90066448,17.97245402,,1,90,,,23,27.5,26.5,25,24
PJ,7/8/2020 22:00,1594245600,20.7,22.30813126,24.51878589,17.97899382,,0.9,94,,,22.5,27,26.5,25.5,24
PJ,7/8/2020 23:00,1594249200,21,21.65406563,24.19889627,17.98520751,,0.9,96,,,22,26.5,26.5,25.5,24.5
PJ,7/9/2020 0:00,1594252800,20.7,21.17703282,23.88081479,17.99109722,,0.4,98,,,22,26,26.5,25.5,24.5
PJ,7/9/2020 1:00,1594256400,20.5,20.83851641,23.57346799,17.99667402,,0,99,,,22,25.5,26.5,25.5,24.5
PJ,7/9/2020 2:00,1594260000,20.5,20.6692582,23.29406181,18.00196611,,0.9,100,,,21.5,25.5,26.5,25.5,24.5
PJ,7/9/2020 3:00,1594263600,20.5,20.5846291,23.04005619,18.00699917,,0.3,100,,,21.5,25,26.5,25.5,24.5
PJ,7/9/2020 4:00,1594267200,20.3,20.44231455,22.79096017,18.01177835,,1.1,100,,,21,25,26.5,25.5,24.5
PJ,7/9/2020 5:00,1594270800,20.2,20.32115728,22.55541834,18.01631745,,0.5,100,,,21,24.5,26.5,25.5,24.5
PJ,7/9/2020 6:00,1594274400,19.8,20.06057864,22.30492576,18.02060178,,0.8,100,,,22,24.5,26.5,25.5,24.5
PJ,7/9/2020 7:00,1594278000,20,20.03028932,22.09538706,18.02467249,,0.1,100,,,24,24.5,26.5,25.5,24.5
PJ,7/9/2020 8:00,1594281600,20.4,20.21514466,21.94126096,18.02858517,,0.5,100,,,31,26,26.5,25.5,24.5
PJ,7/9/2020 9:00,1594285200,21.6,20.90757233,21.91023724,18.03246294,,0.7,100,,,39,28.5,26,25.5,24.5
PJ,7/9/2020 10:00,1594288800,24,22.45378616,22.10021567,18.03652663,,1.4,85,,,42,30,26.5,25.5,24.5
PJ,7/9/2020 11:00,1594292400,26.8,24.62689308,22.52746879,18.04101309,,1.4,78,,,43.5,31,26.5,25,24.5
PJ,7/9/2020 12:00,1594296000,28.1,26.36344654,23.03406254,18.04600115,,1.4,74,,,46.5,32.5,26.5,25,24.5
PJ,7/9/2020 13:00,1594299600,28.8,27.58172327,23.55823867,18.05150788,,0.5,62,,,47.5,33.5,26.5,25,24
PJ,7/9/2020 14:00,1594303200,30.1,28.84086164,24.15294425,18.05760322,,1.8,63,,,46.5,34,26.5,25,24
