Location,Cluster,date,Date,Air_Temperature,LPF_1,LPF_2,LPF_3,0mm,100mm,500mm,800mm,1100mm,Rainfall,Wind_Speed,Wind_Direction,Humidity,Solar_Radiation,Snow
Busan,Hot,9/26/2020 15:00,1601132403,24.2,21.59196364,20.90719288,23.17332203,37,32,26,26,25.5,0,3.2,70,57,1.25,0
Busan,Hot,9/26/2020 16:00,1601136003,24.8,21.88360331,20.94381528,23.1720336,35,32,26,26,25.5,0,2.2,70,48,1.79,0
Busan,Hot,9/26/2020 17:00,1601139603,24.1,22.08509391,20.97756985,23.17094774,30.5,31,26,25.5,25.5,0,2.4,70,48,1.13,0
Busan,Hot,9/26/2020 18:00,1601143203,22.1,22.08644901,20.99983662,23.16986433,27.5,30.5,26,26,25.5,0,3.2,50,53,0.38,0
Busan,Hot,9/26/2020 19:00,1601146803,20.6,21.95131729,21.00888038,23.168647,26,29.5,26,25.5,25.5,0,2.8,50,57,0.01,0
Busan,Hot,9/26/2020 20:00,1601150403,19.8,21.75574299,21.00737294,23.16723551,25,28.5,26,25.5,25.5,0,2.8,70,63,0,0
Busan,Hot,9/26/2020 21:00,1601154003,19.3,21.53249362,20.99817434,23.1656024,24.5,28,26,25.5,25.5,0,3.4,50,69,0,0
Busan,Hot,9/26/2020 22:00,1601157603,18.8,21.28408511,20.98273852,23.16372276,24,27.5,26,25.5,25.5,0,3.2,50,73,0,0
Busan,Hot,9/26/2020 23:00,1601161203,18.8,21.05825919,20.96429139,23.1616194,23,27,26,25.5,25.5,0,3.4,50,72,0,0
Busan,Hot,9/27/2020 0:00,1601164803,18.6,20.83478108,20.94345474,23.15929488,23,26.5,26.5,25.5,25.5,0,2.9,70,74,0,0
Busan,Hot,9/27/2020 1:00,1601168403,18.5,20.62252826,20.92104325,23.15676065,22.5,26,26.5,25.5,25.5,0,2.7,50,75,0,0
Busan,Hot,9/27/2020 2:00,1601172003,18.5,20.42957114,20.8979631,23.15403619,22,25.5,26.5,25.5,25.5,0,3.7,70,76,0,0
Busan,Hot,9/27/2020 3:00,1601175603,18.5,20.25415559,20.87466617,23.1511392,22,25,26.5,25.5,25.5,0,3.6,70,77,0,0
Busan,Hot,9/27/2020 4:00,1601179203,18.1,20.05832326,20.84939707,23.14804948,21.5,25,26.5,25.5,25.5,0,2.9,70,76,0,0
Busan,Hot,9/27/2020 5:00,1601182803,18,19.87120296,20.82278169,23.1447759,21,24.5,26.5,26,25.5,0,4.3,70,75,0,0
Busan,Hot,9/27/2020 6:00,1601186403,17.5,19.65563906,20.79315634,23.14129025,20.5,24,26.5,25.5,25.5,0,3.2,70,78,0,0
Busan,Hot,9/27/2020 7:00,1601190003,18.1,19.51421733,20.76515787,23.1376668,21.5,24,26.5,26,25.5,0,3.9,50,76,0.07,0
Busan,Hot,9/27/2020 8:00,1601193603,19.8,19.54019757,20.74651923,23.13407293,27.5,24,26.5,26,25.5,0,3.4,70,70,0.64,0
Busan,Hot,9/27/2020 9:00,1601197203,21.4,19.70927052,20.74052724,23.13065155,28.5,25.5,26.5,26,25.5,0,4,50,65,1.41,0
Busan,Hot,9/27/2020 10:00,1601200803,22.3,19.94479138,20.74528106,23.12746887,37,26.5,26.5,26,25.5,0,3,70,62,1.46,0
Busan,Hot,9/27/2020 11:00,1601204403,22.6,20.18617398,20.75681622,23.12453051,36,28,26,26,25.5,0,3.4,70,59,1.27,0
Busan,Hot,9/27/2020 12:00,1601208003,24.7,20.5965218,20.78204741,23.12200503,40.5,29,26,26,25.5,0,3.5,70,55,1.406666667,0
Busan,Hot,9/27/2020 13:00,1601211603,24.6,20.96047436,20.81343885,23.11984566,41,30.5,26,26,25.5,0,3.1,70,54,1.543333333,0
Busan,Hot,9/27/2020 14:00,1601215203,23,21.14588579,20.83980373,23.11787367,36.5,31,26,26,25.5,0,2.6,70,59,1.68,0
Busan,Hot,9/27/2020 15:00,1601218803,22.8,21.29625981,20.86255959,23.11605388,35.5,31,26,26,25.5,0,3.1,90,63,1.31,0
Busan,Hot,9/27/2020 16:00,1601222403,21.1,21.278418,20.87500031,23.11421808,31.5,31,26,26,25.5,0,3.9,70,68,1.17,0
Busan,Hot,9/27/2020 17:00,1601226003,20.2,21.18038,20.8778175,23.11228617,28.5,30.5,26,26,25.5,0,3.9,70,69,0.69,0
Busan,Hot,9/27/2020 18:00,1601229603,19.7,21.0458,20.87338137,23.11022175,26,29.5,26,26,25.5,0,5.6,50,69,0.37,0
Busan,Hot,9/27/2020 19:00,1601233203,19,20.85981819,20.8619111,23.10797359,24.5,28.5,26.5,26,25.5,0,4,50,66,0.01,0
Busan,Hot,9/27/2020 20:00,1601236803,18.2,20.61801653,20.84305497,23.10548612,23.5,28,26.5,26,25.5,0,2.8,50,70,0,0
Busan,Hot,9/27/2020 21:00,1601240403,18,20.38001503,20.81964572,23.10276338,22.5,27,26.5,26,25.5,0,2.9,50,72,0,0
Busan,Hot,9/27/2020 22:00,1601244003,17.6,20.12728639,20.79211815,23.09979087,22,26.5,26.5,26,25.5,0,1.9,50,74,0,0
Busan,Hot,9/27/2020 23:00,1601247603,17.2,19.86116945,20.76070787,23.09655549,21.5,26,26.5,26,25.5,0,2.3,50,76,0,0
Busan,Hot,9/28/2020 0:00,1601251203,17,19.60106313,20.72654086,23.09306348,21,25.5,26.5,26,25.5,0,2.4,50,78,0,0
Busan,Hot,9/28/2020 1:00,1601254803,16.8,19.34642103,20.69018818,23.08932059,20.5,25,26.5,26,25.5,0,2.6,50,77,0,0
Busan,Hot,9/28/2020 2:00,1601258403,16.6,19.09674639,20.65194335,23.085332,20,24.5,26.5,26,25.5,0,2.6,50,78,0,0
Busan,Hot,9/28/2020 3:00,1601262003,16.6,18.86976945,20.61295114,23.08112065,19.5,24,26.5,26,25.5,0,3.1,50,77,0,0
Busan,Hot,9/28/2020 4:00,1601265603,16.5,18.65433586,20.57328692,23.07669829,19,24,26.5,26,25.5,0,2.9,50,79,0,0
Busan,Hot,9/28/2020 5:00,1601269203,16.3,18.44030533,20.53249628,23.07206652,19,23.5,26.5,26,25.5,0,2.9,70,78,0,0
Busan,Hot,9/28/2020 6:00,1601272803,16,18.21845939,20.4898648,23.06721777,18.5,23,26.5,26,25.5,0,2.6,70,80,0,0
Busan,Hot,9/28/2020 7:00,1601276403,16.5,18.06223581,20.4490083,23.06221778,19,23,26.5,26,25.5,0,3.5,50,78,0.07,0
Busan,Hot,9/28/2020 8:00,1601280003,18.7,18.12021437,20.42012385,23.05728072,20.5,23,26.5,26,25.5,0,3.8,50,71,0.67,0
Busan,Hot,9/28/2020 9:00,1601283603,20.8,18.36383125,20.40770519,23.05259196,27,23,26.5,26,25.5,0,3.3,70,65,1.43,0
Busan,Hot,9/28/2020 10:00,1601287203,22.2,18.71257386,20.41043009,23.04825627,37.5,25,26.5,26,25.5,0,3.4,70,55,2.12,0
Busan,Hot,9/28/2020 11:00,1601290803,23.2,19.12052169,20.4255888,23.04433246,41,27,26,26,25.5,0,3.3,90,53,2.176,0
Busan,Hot,9/28/2020 12:00,1601294403,23.7,19.5368379,20.44930307,23.04082847,43.5,29,26,26,25.5,0,3,90,51,2.232,0
Busan,Hot,9/28/2020 13:00,1601298003,23.5,19.89712536,20.47614526,23.03768791,43,30.5,26,26,25.5,0,4.1,90,53,2.288,0
Busan,Hot,9/28/2020 14:00,1601301603,23.8,20.25193215,20.50588821,23.03490494,44.5,31.5,26,26,25.5,0,3.3,90,50,2.344,0
Busan,Hot,9/28/2020 15:00,1601305203,23.5,20.54721104,20.53543477,23.03241973,41.5,32.5,26,26,25.5,0,3.4,90,52,2.4,0
Busan,Hot,9/28/2020 16:00,1601308803,23.2,20.78837368,20.5632527,23.03017793,33.5,32.5,26,26,25.5,0,2.9,90,55,1.92,0
Busan,Hot,9/28/2020 17:00,1601312403,22.1,20.90761243,20.58463161,23.02805748,30,31.5,26,26,25.5,0,2.8,70,58,1.12,0
Busan,Hot,9/28/2020 18:00,1601316003,19.9,20.8160113,20.59182597,23.02584764,27,30.5,26,26,25.5,0,2.9,70,67,0.28,0
Busan,Hot,9/28/2020 19:00,1601319603,18.7,20.62364664,20.58602205,23.02344784,25,29.5,26,26,25.5,0,3,50,70,0.01,0
Busan,Hot,9/28/2020 20:00,1601323203,18.3,20.41240604,20.57183189,23.02083941,23.5,28.5,26,26,25.5,0,2.4,50,69,0,0
Busan,Hot,9/28/2020 21:00,1601326803,17.8,20.17491458,20.55108511,23.01799633,23,27.5,26.5,26,25.5,0,2.6,50,73,0,0
Busan,Hot,9/28/2020 22:00,1601330403,17.5,19.93174053,20.52571005,23.01491315,22,27,26.5,26,25.5,0,2.6,50,74,0,0
Busan,Hot,9/28/2020 23:00,1601334003,17.2,19.68340048,20.49668423,23.01158497,21.5,26.5,26.5,26,25.5,0,2.6,50,75,0,0
Busan,Hot,9/29/2020 0:00,1601337603,16.8,19.42127316,20.46401459,23.00799825,21,25.5,26.5,26,25.5,0,2.2,50,77,0,0
Busan,Hot,9/29/2020 1:00,1601341203,16.6,19.16479378,20.42871272,23.00415888,20.5,25,26.5,26,25.5,0,2.5,50,79,0,0
Busan,Hot,9/29/2020 2:00,1601344803,16.5,18.9225398,20.39178747,23.00008134,20,24.5,26.5,26,25.5,0,3.1,50,80,0,0
Busan,Hot,9/29/2020 3:00,1601348403,16.9,18.73867255,20.35622157,22.99582419,19.5,24.5,26.5,26,25.5,0,2.9,20,77,0,0
Busan,Hot,9/29/2020 4:00,1601352003,16.8,18.56242959,20.32100963,22.99139522,19,24,26.5,26,25.5,0,2.7,50,76,0,0
Busan,Hot,9/29/2020 5:00,1601355603,16.2,18.34766326,20.28317694,22.98675613,18.5,23.5,26.5,26,25.5,0,1.5,290,79,0,0
Busan,Hot,9/29/2020 6:00,1601359203,15.7,18.1069666,20.24175889,22.98188121,18.5,23,26.5,26,25.5,0,2,320,79,0,0
Busan,Hot,9/29/2020 7:00,1601362803,16.4,17.95178782,20.2022363,22.97685615,19,23,26.5,26,25.5,0,1.3,250,74,0.07,0
Busan,Hot,9/29/2020 8:00,1601366403,19,18.04707984,20.17671899,22.97193129,20,22.5,26.5,26,25.5,0,0.4,0,67,0.66,0
Busan,Hot,9/29/2020 9:00,1601370003,21.6,18.37007258,20.17113261,22.96733403,24.5,23,26.5,26,25.5,0,1.6,140,64,1.44,0
Busan,Hot,9/29/2020 10:00,1601373603,23.3,18.8182478,20.18385651,22.96318909,36,24.5,26.5,26,25.5,0,2.5,70,54,2.14,0
Busan,Hot,9/29/2020 11:00,1601377203,24.8,19.36204345,20.21300767,22.95959154,44,27,26.5,26,25.5,0,2.8,110,53,2.57,0
Busan,Hot,9/29/2020 12:00,1601380803,24.2,19.80185769,20.24717653,22.95643696,40,29,26,26,25.5,0,3.2,90,51,2.395,0
Busan,Hot,9/29/2020 13:00,1601384403,25.3,20.3016888,20.28910578,22.95378487,35,30,26,26,25.5,0,2.7,110,44,2.22,0
Busan,Hot,9/29/2020 14:00,1601388003,24.8,20.71062619,20.33219399,22.95154395,34,30,26,26,25.5,0,3.3,110,45,2.045,0
Busan,Hot,9/29/2020 15:00,1601391603,24.6,21.06420562,20.37465254,22.9496585,32.5,30,26,26,25.5,0,3.6,110,40,1.87,0
Busan,Hot,9/29/2020 16:00,1601395203,23.4,21.27655057,20.4106486,22.94798706,30,29.5,26,26,25.5,0,3.3,110,54,1.87,0
Busan,Hot,9/29/2020 17:00,1601398803,22.2,21.36050052,20.4373266,22.94640116,28,29,26,26,25.5,0,2.3,90,61,0.73,0
Busan,Hot,9/29/2020 18:00,1601402403,20.7,21.30045501,20.45183389,22.94475686,25.5,28.5,26,26,25.5,0,2.5,90,64,0.29,0
Busan,Hot,9/29/2020 19:00,1601406003,20,21.18223183,20.45677892,22.94299609,24.5,28,26,26,25.5,0,2.1,50,58,0.01,0
Busan,Hot,9/29/2020 20:00,1601409603,19.4,21.02021076,20.45399538,22.94107523,23.5,27,26,26,25.5,0,2.1,50,65,0,0
Busan,Hot,9/29/2020 21:00,1601413203,19.1,20.84564614,20.44591444,22.93898189,23,26.5,26,26,25.5,0,1.9,50,63,0,0
Busan,Hot,9/29/2020 22:00,1601416803,18.5,20.63240558,20.43228073,22.93667762,22,26,26.5,26,25.5,0,1.9,50,69,0,0
Busan,Hot,9/29/2020 23:00,1601420403,18.3,20.42036871,20.41497553,22.93416383,21.5,25.5,26.5,26,25.5,0,2.2,50,71,0,0
Busan,Hot,9/30/2020 0:00,1601424003,18.2,20.21851701,20.39544337,22.93145089,21,25,26.5,26,25.5,0,2.7,50,73,0,0
Busan,Hot,9/30/2020 1:00,1601427603,18.2,20.03501546,20.37490545,22.92855735,20.5,25,26.5,26,25.5,0,2.7,50,76,0,0
Busan,Hot,9/30/2020 2:00,1601431203,18.5,19.8954686,20.35545646,22.92552729,20.5,24.5,26.5,26,25.5,0,2.4,50,77,0,0
Busan,Hot,9/30/2020 3:00,1601434804,18.1,19.73224419,20.33466262,22.9223372,20,24,26.5,26,25.5,0,0.9,200,75,0,0
Busan,Hot,9/30/2020 4:00,1601438404,18.1,19.58385835,20.31330595,22.91900206,20,23.5,26.5,26,25.5,0,1.4,90,76,0,0
Busan,Hot,9/30/2020 5:00,1601442004,17.9,19.43078032,20.29078628,22.91551732,19.5,23.5,26.5,26,25.5,0,2,50,78,0,0
Busan,Hot,9/30/2020 6:00,1601445604,17.6,19.26434574,20.26631721,22.91186979,19,23,26.5,26,25.5,0,1,50,76,0,0
Busan,Hot,9/30/2020 7:00,1601449204,17.7,19.12213249,20.24149926,22.90808384,20,23,26.5,26,25.5,0,1.3,50,76,0.07,0
Busan,Hot,9/30/2020 8:00,1601452804,20.4,19.23830227,20.22999781,22.90441773,22,23,26,26,25.5,0,2.8,50,71,0.67,0
Busan,Hot,9/30/2020 9:00,1601456404,21.8,19.47118388,20.23207631,22.90098792,28,23.5,26,26,25.5,0,3.7,50,68,1.37,0
Busan,Hot,9/30/2020 10:00,1601460004,23.4,19.82834898,20.24878806,22.89791835,34.5,25,26,26,25.5,0,2,70,61,1.93,0
Busan,Hot,9/30/2020 11:00,1601463604,24.8,20.28031726,20.27959196,22.89530337,32.5,26.5,26,26,25.5,0,2.2,90,57,2.42,0
Busan,Hot,9/30/2020 12:00,1601467204,24.4,20.65483387,20.31523947,22.89306514,34,27,26,26,25.5,0,3.5,50,56,2.47,0
Busan,Hot,9/30/2020 13:00,1601470804,24.8,21.03166715,20.35508854,22.8912056,32.5,28,26,26,25.5,0,2.9,90,53,2.55,0
Busan,Hot,9/30/2020 14:00,1601474404,22.9,21.20151559,20.38741437,22.8895176,32,28,26,26,25.5,0,3.8,70,62,1.75,0
Busan,Hot,9/30/2020 15:00,1601478004,23.3,21.3922869,20.417836,22.88802186,30,28.5,26,26,25.5,0,3.4,90,58,1.72,0
Busan,Hot,9/30/2020 16:00,1601481604,22.4,21.48389719,20.44270891,22.88661914,28,28,26,26,25.5,0,3.6,90,61,1.32,0
Busan,Hot,9/30/2020 17:00,1601485204,21.6,21.49445199,20.46075139,22.88522836,26,28,26,26,25.5,0,3.1,70,60,0.56,0
Busan,Hot,9/30/2020 18:00,1601488804,20.5,21.40404726,20.46987761,22.88374866,24.5,27,26,26,25.5,0,2.3,70,67,0.14,0
Busan,Hot,9/30/2020 19:00,1601492404,19.7,21.24913387,20.47058427,22.88211568,23.5,26.5,26,25.5,25.5,0,2.9,50,66,0,0
Busan,Hot,9/30/2020 20:00,1601496004,19.1,21.05375807,20.46414903,22.88028915,23,26,26,25.5,25.5,0,2.5,50,69,0,0
Busan,Hot,9/30/2020 21:00,1601499604,18.9,20.85796188,20.45321995,22.87826884,22,26,26,26,25.5,0,3,50,64,0,0
Busan,Hot,9/30/2020 22:00,1601503204,18.4,20.6345108,20.43764506,22.87602733,21.5,25.5,26,25.5,25.5,0,2.4,50,68,0,0
Busan,Hot,9/30/2020 23:00,1601506804,17.9,20.38591891,20.41737212,22.8735397,21,25,26,25.5,25.5,0,2.1,50,71,0,0
Busan,Hot,10/1/2020 0:00,1601510404,17.7,20.14174446,20.39388368,22.87081064,20.5,24.5,26,25.5,25.5,0,2.9,70,73,0,0
Busan,Hot,10/1/2020 1:00,1601514004,17.7,19.91976769,20.36891968,22.86786254,20,24,26,25.5,25.5,0,2.7,70,72,0,0
Busan,Hot,10/1/2020 2:00,1601517604,17.4,19.6906979,20.34186364,22.86468855,19.5,24,26,25.5,25.5,0,2.8,50,73,0,0
Busan,Hot,10/1/2020 3:00,1601521204,17.3,19.47336173,20.31341083,22.86130061,19,23.5,26,25.5,25.5,0,2.6,50,73,0,0
Busan,Hot,10/1/2020 4:00,1601524804,17.2,19.26669248,20.28391235,22.8577096,19,23,26,25.5,25.5,0,2.5,70,76,0,0
Busan,Hot,10/1/2020 5:00,1601528404,17.1,19.06972044,20.25354721,22.85392539,18.5,23,26,25.5,25.5,0,2,20,72,0,0
Busan,Hot,10/1/2020 6:00,1601532004,16.8,18.86338222,20.22141819,22.84993884,18.5,22.5,26,25.5,25.5,0,0.6,70,73,0,0
Busan,Hot,10/1/2020 7:00,1601535604,17.3,18.72125656,20.19105027,22.84581428,19,22.5,26,25.5,25.5,0,0.3,0,75,0.07,0
Busan,Hot,10/1/2020 8:00,1601539204,20,18.83750596,20.17507085,22.84180997,23.5,22.5,26,25.5,25.5,0,2.1,50,67,0.59,0
Busan,Hot,10/1/2020 9:00,1601542804,21.3,19.06136906,20.1727292,22.83803331,31,23.5,26,25.5,25.5,0,2.8,50,66,1.36,0
Busan,Hot,10/1/2020 10:00,1601546404,22.9,19.41033551,20.18507131,22.83460904,35.5,25,26,25.5,25.5,0,2.5,50,61,2.01,0
Busan,Hot,10/1/2020 11:00,1601550004,22.8,19.71848682,20.20412646,22.83149603,42,27,26,25.5,25.5,0,1.2,140,63,1.74,0
Busan,Hot,10/1/2020 12:00,1601553604,23.6,20.07135166,20.23037095,22.82873864,38,28.5,26,25.5,25.5,0,2.8,110,64,2.07,0
Busan,Hot,10/1/2020 13:00,1601557204,24,20.42850151,20.26202481,22.8263408,34.5,29,26,25.5,25.5,0,3,110,64,2.345,0
Busan,Hot,10/1/2020 14:00,1601560804,24,20.75318319,20.29619986,22.82426971,32.5,29,25.5,25.5,25.5,0,3.5,90,61,2.62,0
Busan,Hot,10/1/2020 15:00,1601564404,23.4,20.9938029,20.32848355,22.82244108,30,29,25.5,25.5,25.5,0,3.4,90,65,2.22,0
Busan,Hot,10/1/2020 16:00,1601568004,22.9,21.16709354,20.35719586,22.82078738,28,28.5,25.5,25.5,25.5,0,3,90,67,1.71,0
Busan,Hot,10/1/2020 17:00,1601571604,22.1,21.25190322,20.38003761,22.81922006,26,28,26,25.5,25.5,0,2.4,90,70,0.99,0
Busan,Hot,10/1/2020 18:00,1601575204,20.3,21.16536657,20.39094918,22.81756786,24,27.5,26,25.5,25.5,0,2.6,70,75,0.28,0
Busan,Hot,10/1/2020 19:00,1601578804,19.6,21.02306051,20.39243536,22.81577515,23,26.5,26,25.5,25.5,0,2.3,50,76,0.01,0
Busan,Hot,10/1/2020 20:00,1601582404,19.1,20.84823683,20.3867729,22.81380958,22.5,26,26,25.5,25.5,0,2.3,50,78,0,0
Busan,Hot,10/1/2020 21:00,1601586004,18.7,20.65294257,20.37561934,22.81165087,22,25.5,26,25.5,25.5,0,2.1,50,79,0,0
Busan,Hot,10/1/2020 22:00,1601589604,18.7,20.47540234,20.36180263,22.80931695,22,25,26,25.5,25.5,0,2.3,50,81,0,0
Busan,Hot,10/1/2020 23:00,1601593204,18.4,20.2867294,20.34525078,22.80679689,21.5,25,26,25.5,25.5,0,2.6,50,81,0,0
Busan,Hot,10/2/2020 0:00,1601596804,18.2,20.09702673,20.32643674,22.80408982,20.5,24.5,26,25.5,25.5,0,2.1,50,83,0,0
Busan,Hot,10/2/2020 1:00,1601600404,18.1,19.91547884,20.3061009,22.8012041,20.5,24,26,25.5,25.5,0,2.1,50,81,0,0
Busan,Hot,10/2/2020 2:00,1601604004,18,19.7413444,20.28461731,22.79814729,20,24,26,25.5,25.5,0,0.8,20,82,0,0
Busan,Hot,10/2/2020 3:00,1601607604,17.6,19.54667673,20.26069168,22.79489907,19.5,23.5,26,25.5,25.5,0,1,360,82,0,0
Busan,Hot,10/2/2020 4:00,1601611204,17.4,19.3515243,20.23468547,22.79145914,19,23,26,25.5,25.5,0,0.8,320,86,0,0
Busan,Hot,10/2/2020 5:00,1601614804,17.1,19.14684027,20.20629287,22.78781816,18.5,23,26,25.5,25.5,0,1.1,360,87,0,0
Busan,Hot,10/2/2020 6:00,1601618404,16.8,18.93349116,20.17537429,22.78396768,18.5,22.5,26,25.5,25.5,0,0.1,0,86,0,0
Busan,Hot,10/2/2020 7:00,1601622004,17.2,18.77590105,20.14533848,22.77996362,19,22.5,26,25.5,25.5,0,0.6,110,86,0.05,0
Busan,Hot,10/2/2020 8:00,1601625604,20.1,18.89627368,20.13024482,22.77608381,23.5,22.5,26,25.5,25.5,0,0.9,140,78,0.58,0
Busan,Hot,10/2/2020 9:00,1601629204,23,19.26933971,20.13697943,22.77258057,32.5,23.5,26,25.5,25.5,0,1.3,110,69,1.32,0
Busan,Hot,10/2/2020 10:00,1601632804,24,19.69939974,20.15943725,22.76951046,40,25.5,26,25.5,25.5,0,2.1,110,65,2,0
Busan,Hot,10/2/2020 11:00,1601636404,23.1,20.00854522,20.18511223,22.76675225,44,28,25.5,25.5,25.5,0,3.2,180,64,2.41,0
Busan,Hot,10/2/2020 12:00,1601640004,23.9,20.36231383,20.21621314,22.76435022,38,29.5,25.5,25.5,25.5,0,4.8,180,59,2.3975,0
Busan,Hot,10/2/2020 13:00,1601643604,24,20.69301258,20.25034126,22.76228095,33,30,25.5,25.5,25.5,0,5.7,180,63,2.385,0
Busan,Hot,10/2/2020 14:00,1601647204,24.3,21.02092052,20.28728418,22.76054133,31,29.5,25.5,25.5,25.5,0,5.9,180,61,2.3725,0
Busan,Hot,10/2/2020 15:00,1601650804,23.8,21.27356411,20.32296243,22.75905583,29.5,29,25.5,25.5,25.5,0,5.8,200,64,2.36,0
Busan,Hot,10/2/2020 16:00,1601654404,24,21.52142192,20.35882809,22.75781944,28.5,28.5,25.5,25.5,25.5,0,5.1,180,65,1.74,0
Busan,Hot,10/2/2020 17:00,1601658004,22.8,21.63765629,20.38866838,22.75670039,27,28.5,25.5,25.5,25.5,0,4.5,180,72,0.95,0
Busan,Hot,10/2/2020 18:00,1601661604,21.9,21.66150572,20.41092264,22.75560629,25.5,28,25.5,25.5,25.5,0,2.9,200,71,0.29,0
Busan,Hot,10/2/2020 19:00,1601665204,21.1,21.61045974,20.42535087,22.75446229,24.5,27,25.5,25.5,25.5,0,1.5,200,75,0,0
Busan,Hot,10/2/2020 20:00,1601668804,21,21.5549634,20.43533836,22.75326399,24,27,26,25.5,25.5,0,2.8,270,75,0,0
Busan,Hot,10/2/2020 21:00,1601672404,21,21.50451219,20.44307802,22.75201648,23.5,26.5,26,25.5,25.5,0,2.8,270,75,0,0
Busan,Hot,10/2/2020 22:00,1601676004,20.6,21.42228381,20.44768637,22.75068808,23,26,26,25.5,25.5,0,1.8,270,78,0,0
Busan,Hot,10/2/2020 23:00,1601679604,20.4,21.32934891,20.44973166,22.74926816,23,25.5,26,25.5,25.5,0,3,270,81,0,0
Busan,Hot,10/3/2020 0:00,1601683204,20.5,21.25395356,20.45099304,22.74777434,22.5,25.5,26,25.5,25.5,0,2.4,250,79,0,0
Busan,Hot,10/3/2020 1:00,1601686804,20.3,21.16723051,20.45086999,22.74619538,22.5,25,26,25.5,25.5,0,1.9,270,79,0,0
Busan,Hot,10/3/2020 2:00,1601690404,20.4,21.09748228,20.45055724,22.74454831,22.5,25,26,25.5,25.5,0,2.5,230,79,0,0
Busan,Hot,10/3/2020 3:00,1601694004,20.3,21.02498389,20.44965708,22.74283046,22,24.5,26,25.5,25.5,0,2.9,320,79,0,0
Busan,Hot,10/3/2020 4:00,1601697604,20.3,20.95907626,20.44847059,22.74104849,22,24.5,26,25.5,25.5,0,3.7,320,76,0,0
Busan,Hot,10/3/2020 5:00,1601701204,20.5,20.91734206,20.44813831,22.73922661,22,24.5,26,25.5,25.5,0,1.3,320,73,0,0
Busan,Hot,10/3/2020 6:00,1601704804,20.5,20.87940187,20.44823055,22.73736864,21.5,24,26,25.5,25.5,0,3.1,320,73,0,0
Busan,Hot,10/3/2020 7:00,1601708404,20.4,20.83581988,20.44803745,22.73546899,22,24,26,25.5,25.5,0,1.3,160,75,0,0
Busan,Hot,10/3/2020 8:00,1601712004,20.6,20.81438171,20.44869415,22.73354982,23.5,24,26,25.5,25.5,0,0.6,360,77,0.18,0
Busan,Hot,10/3/2020 9:00,1601715604,21.6,20.88580156,20.45471878,22.73170392,26.5,24.5,26,25.5,25.5,0,0.3,0,71,0.47,0
Busan,Hot,10/3/2020 10:00,1601719204,22.9,21.06891051,20.46980662,22.73004279,29,25,26,25.5,25.5,0,1.6,140,68,1.05,0
Busan,Hot,10/3/2020 11:00,1601722804,24.5,21.38082773,20.49722731,22.72869492,35,26,26,25.5,25.5,0,1.9,140,64,1.39,0
Busan,Hot,10/3/2020 12:00,1601726404,24.7,21.68257067,20.53160771,22.72764984,36.5,27.5,26,25.5,25.5,0,2.7,200,65,2.04,0
Busan,Hot,10/3/2020 13:00,1601730004,25.1,21.99324606,20.57124351,22.72691617,35,28.5,26,25.5,25.5,0,3.4,180,67,2.07,0
Busan,Hot,10/3/2020 14:00,1601733604,25.7,22.33022369,20.61625508,22.72651988,32.5,29,26,25.5,25.5,0,2.9,180,66,2.48,0
Busan,Hot,10/3/2020 15:00,1601737204,25.3,22.60020336,20.66172489,22.72639368,34,29,26,25.5,25.5,0,2.8,180,68,2.13,0
Busan,Hot,10/3/2020 16:00,1601740804,24.2,22.74563941,20.70175091,22.72641291,31.5,29.5,26,25.5,25.5,0,3.7,180,72,1.47,0
Busan,Hot,10/3/2020 17:00,1601744404,23,22.7687631,20.73294324,22.72645522,28.5,29,26,25.5,25.5,0,3,180,73,0.86,0
Busan,Hot,10/3/2020 18:00,1601748004,22,22.69887555,20.75465755,22.72642767,26.5,28.5,26,25.5,25.5,0,2.9,200,80,0.18,0
Busan,Hot,10/3/2020 19:00,1601751604,21.6,22.59897777,20.76959207,22.72630034,25.5,28,26,25.5,25.5,0,3.3,230,79,0,0
Busan,Hot,10/3/2020 20:00,1601755204,21.6,22.50816161,20.78109633,22.72608242,25,27.5,26,25.5,25.5,0,2.4,200,77,0,0
Busan,Hot,10/3/2020 21:00,1601758804,21.5,22.41651055,20.79035043,22.72577316,24.5,27,26,25.5,25.5,0,1.7,200,78,0,0
Busan,Hot,10/3/2020 22:00,1601762404,21.3,22.3150096,20.79745469,22.72536281,24.5,26.5,26,25.5,25.5,0,2.4,180,78,0,0
Busan,Hot,10/3/2020 23:00,1601766004,21,22.19546327,20.80197435,22.72483344,24,26.5,26,25.5,25.5,0,2.2,270,79,0,0
Busan,Hot,10/4/2020 0:00,1601769604,20.8,22.06860297,20.80420203,22.72417786,24,26,26,25.5,25.5,0,1.9,200,76,0,0
Busan,Hot,10/4/2020 1:00,1601773204,20.8,21.95327543,20.80528404,22.72340773,23,26,26,25.5,25.5,0,3,270,76,0,0
Busan,Hot,10/4/2020 2:00,1601776804,20.3,21.80297766,20.80331828,22.72248822,22.5,25.5,26,25.5,25.5,0,1.7,270,81,0,0
Busan,Hot,10/4/2020 3:00,1601780404,20,21.6390706,20.79836831,22.72140588,22,25,26,25.5,25.5,0,1.7,320,77,0,0
Busan,Hot,10/4/2020 4:00,1601784004,20,21.49006418,20.79196551,22.72017577,21.5,24.5,26,25.5,25.5,0,2.2,290,72,0,0
